image1_path,image2_path,confidence
../data/raw/worms/extracted/20250318/image_01500.npy,../data/interim/event_imgs/160450000.jpg,0.3923
../data/raw/worms/extracted/20250318/image_01501.npy,../data/interim/event_imgs/104650000.jpg,0.3609
../data/raw/worms/extracted/20250318/image_01502.npy,../data/interim/event_imgs/143500000.jpg,0.5849
../data/raw/worms/extracted/20250318/image_01503.npy,../data/interim/event_imgs/156400000.jpg,0.6786
../data/raw/worms/extracted/20250318/image_01504.npy,../data/interim/event_imgs/144100000.jpg,0.3879
../data/raw/worms/extracted/20250318/image_01505.npy,../data/interim/event_imgs/135100000.jpg,0.6296
../data/raw/worms/extracted/20250318/image_01506.npy,../data/interim/event_imgs/137050000.jpg,0.4571
../data/raw/worms/extracted/20250318/image_01507.npy,../data/interim/event_imgs/128350000.jpg,0.3000
../data/raw/worms/extracted/20250318/image_01508.npy,../data/interim/event_imgs/138250000.jpg,0.3014
../data/raw/worms/extracted/20250318/image_01509.npy,../data/interim/event_imgs/160300000.jpg,0.3007
../data/raw/worms/extracted/20250318/image_01510.npy,../data/interim/event_imgs/92500000.jpg,0.3353
../data/raw/worms/extracted/20250318/image_01511.npy,../data/interim/event_imgs/160300000.jpg,0.3544
../data/raw/worms/extracted/20250318/image_01512.npy,../data/interim/event_imgs/104650000.jpg,0.2634
../data/raw/worms/extracted/20250318/image_01513.npy,../data/interim/event_imgs/150850000.jpg,0.2690
../data/raw/worms/extracted/20250318/image_01514.npy,../data/interim/event_imgs/128200000.jpg,0.5106
../data/raw/worms/extracted/20250318/image_01515.npy,../data/interim/event_imgs/210250000.jpg,0.7391
../data/raw/worms/extracted/20250318/image_01516.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01517.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01518.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01519.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01520.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01521.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01522.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01523.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01524.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01525.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01526.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01527.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01528.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01529.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01530.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01531.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01532.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01533.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01534.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01535.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01536.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01537.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01538.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01539.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01540.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01541.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01542.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01543.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01544.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01545.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01546.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01547.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01548.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01549.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01550.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01551.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01552.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01553.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01554.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01555.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01556.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01557.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01558.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01559.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01560.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01561.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01562.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01563.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01564.npy,../data/interim/event_imgs/205450000.jpg,0.9231
../data/raw/worms/extracted/20250318/image_01565.npy,../data/interim/event_imgs/180250000.jpg,0.8571
../data/raw/worms/extracted/20250318/image_01566.npy,../data/interim/event_imgs/157300000.jpg,0.8182
../data/raw/worms/extracted/20250318/image_01567.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01568.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01569.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01570.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01571.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01572.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01573.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01574.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01575.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01576.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01577.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01578.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01579.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01580.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01581.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01582.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01583.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01584.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01585.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01586.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01587.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01588.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01589.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01590.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01591.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01592.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01593.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01594.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01595.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01596.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01597.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01598.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01599.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01600.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01601.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01602.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01603.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01604.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01605.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01606.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01607.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01608.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01609.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01610.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01611.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01612.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01613.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01614.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01615.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01616.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01617.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01618.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01619.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01620.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01621.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01622.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01623.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01624.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01625.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01626.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01627.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01628.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01629.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01630.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01631.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01632.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01633.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01634.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01635.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01636.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01637.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01638.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01639.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01640.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01641.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01642.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01643.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01644.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01645.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01646.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01647.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01648.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01649.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01650.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01651.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01652.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01653.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01654.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01655.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01656.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01657.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01658.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01659.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01660.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01661.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01662.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01663.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01664.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01665.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01666.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01667.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01668.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01669.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01670.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01671.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01672.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01673.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01674.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01675.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01676.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01677.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01678.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01679.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01680.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01681.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01682.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01683.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01684.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01685.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01686.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01687.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01688.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01689.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01690.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01691.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01692.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01693.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01694.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01695.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01696.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01697.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01698.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01699.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01700.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01701.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01702.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01703.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01704.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01705.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01706.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01707.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01708.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01709.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01710.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01711.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01712.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01713.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01714.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01715.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01716.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01717.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01718.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01719.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01720.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01721.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01722.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01723.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01724.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01725.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01726.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01727.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01728.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01729.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01730.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01731.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01732.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01733.npy,../data/interim/event_imgs/161200000.jpg,0.7407
../data/raw/worms/extracted/20250318/image_01734.npy,../data/interim/event_imgs/249550000.jpg,0.9091
../data/raw/worms/extracted/20250318/image_01735.npy,../data/interim/event_imgs/100900000.jpg,0.6667
../data/raw/worms/extracted/20250318/image_01736.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01737.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01738.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01739.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01740.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01741.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01742.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01743.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01744.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01745.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01746.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01747.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01748.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01749.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01750.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01751.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01752.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01753.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01754.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01755.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01756.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01757.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01758.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01759.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01760.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01761.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01762.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01763.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01764.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01765.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01766.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01767.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01768.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01769.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01770.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01771.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01772.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01773.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01774.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01775.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01776.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01777.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01778.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01779.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01780.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01781.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01782.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01783.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01784.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01785.npy,../data/interim/event_imgs/203350000.jpg,0.8750
../data/raw/worms/extracted/20250318/image_01786.npy,../data/interim/event_imgs/227950000.jpg,0.4598
../data/raw/worms/extracted/20250318/image_01787.npy,../data/interim/event_imgs/148750000.jpg,0.3717
../data/raw/worms/extracted/20250318/image_01788.npy,../data/interim/event_imgs/95800000.jpg,0.3832
../data/raw/worms/extracted/20250318/image_01789.npy,../data/interim/event_imgs/152950000.jpg,0.3015
../data/raw/worms/extracted/20250318/image_01790.npy,../data/interim/event_imgs/160300000.jpg,0.3028
../data/raw/worms/extracted/20250318/image_01791.npy,../data/interim/event_imgs/163000000.jpg,0.3786
../data/raw/worms/extracted/20250318/image_01792.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01793.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01794.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01795.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01796.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01797.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01798.npy,Not enough keypoints in query image,0.0000
../data/raw/worms/extracted/20250318/image_01799.npy,Not enough keypoints in query image,0.0000
